"","p","pos","u","sim","target_fdr","method","empirical_fdr","power","n_selected"
"66439",200,40,0.5,39,0.05,"Zinck",0,0.266666666666667,8
"66440",200,40,0.5,40,0.05,"Zinck",0,0.3,9
"66441",200,40,0.5,41,0.05,"Zinck",0,0.2,6
"66442",200,40,0.5,42,0.05,"Zinck",0,0.2,6
"66443",200,40,0.5,43,0.05,"Zinck",0,0.233333333333333,7
"66444",200,40,0.5,44,0.05,"Zinck",0,0.366666666666667,11
"66445",200,40,0.5,45,0.05,"Zinck",0,0.3,9
"66446",200,40,0.5,46,0.05,"Zinck",0,0.233333333333333,7
"66447",200,40,0.5,47,0.05,"Zinck",0,0.2,6
"66448",200,40,0.5,48,0.05,"Zinck",0,0.133333333333333,4
"66449",200,40,0.5,49,0.05,"Zinck",0,0.133333333333333,4
"66450",200,40,0.5,50,0.05,"Zinck",0,0.533333333333333,16
"66451",200,40,0.5,51,0.05,"Zinck",0,0.266666666666667,8
"66452",200,40,0.5,52,0.05,"Zinck",0,0.3,9
"66453",200,40,0.5,53,0.05,"Zinck",0,0.3,9
"66454",200,40,0.5,54,0.05,"Zinck",0,0.2,6
"66455",200,40,0.5,55,0.05,"Zinck",0,0.166666666666667,5
"66456",200,40,0.5,56,0.05,"Zinck",0,0.166666666666667,5
"66457",200,40,0.5,57,0.05,"Zinck",0,0.266666666666667,8
"66458",200,40,0.5,58,0.05,"Zinck",0,0.4,12
"66459",200,40,0.5,59,0.05,"Zinck",0,0.2,6
"66460",200,40,0.5,60,0.05,"Zinck",0,0.3,9
"66461",200,40,0.5,61,0.05,"Zinck",0,0.266666666666667,8
"66462",200,40,0.5,62,0.05,"Zinck",0,0.133333333333333,4
"66463",200,40,0.5,63,0.05,"Zinck",0,0.433333333333333,13
"66464",200,40,0.5,64,0.05,"Zinck",0,0.1,3
"66465",200,40,0.5,65,0.05,"Zinck",0,0.333333333333333,10
"66466",200,40,0.5,66,0.05,"Zinck",0,0.366666666666667,11
"66467",200,40,0.5,67,0.05,"Zinck",0,0.133333333333333,4
"66468",200,40,0.5,68,0.05,"Zinck",0,0.266666666666667,8
"66469",200,40,0.5,69,0.05,"Zinck",0,0.333333333333333,10
"66470",200,40,0.5,70,0.05,"Zinck",0,0.466666666666667,14
"66471",200,40,0.5,71,0.05,"Zinck",0,0.333333333333333,10
"66472",200,40,0.5,72,0.05,"Zinck",0,0.233333333333333,7
"66473",200,40,0.5,73,0.05,"Zinck",0,0.266666666666667,8
"66474",200,40,0.5,74,0.05,"Zinck",0,0.4,12
"66475",200,40,0.5,75,0.05,"Zinck",0,0.166666666666667,5
"66476",200,40,0.5,76,0.05,"Zinck",0,0.266666666666667,8
"66477",200,40,0.5,77,0.05,"Zinck",0,0.0666666666666667,2
"66478",200,40,0.5,78,0.05,"Zinck",0,0.466666666666667,14
"66479",200,40,0.5,79,0.05,"Zinck",0,0.266666666666667,8
"66480",200,40,0.5,80,0.05,"Zinck",0,0.3,9
"66481",200,40,0.5,81,0.05,"Zinck",0,0.2,6
"66482",200,40,0.5,82,0.05,"Zinck",0,0.433333333333333,13
"66483",200,40,0.5,83,0.05,"Zinck",0,0.2,6
"66484",200,40,0.5,84,0.05,"Zinck",0,0.133333333333333,4
"66485",200,40,0.5,85,0.05,"Zinck",0,0.266666666666667,8
"66486",200,40,0.5,86,0.05,"Zinck",0,0.333333333333333,10
"66487",200,40,0.5,87,0.05,"Zinck",0,0.233333333333333,7
"66488",200,40,0.5,88,0.05,"Zinck",0,0.133333333333333,4
"66489",200,40,0.5,89,0.05,"Zinck",0,0.466666666666667,14
"66490",200,40,0.5,90,0.05,"Zinck",0,0.333333333333333,10
"66491",200,40,0.5,91,0.05,"Zinck",0,0.133333333333333,4
"66492",200,40,0.5,92,0.05,"Zinck",0,0.433333333333333,13
"66493",200,40,0.5,93,0.05,"Zinck",0,0.4,12
"66494",200,40,0.5,94,0.05,"Zinck",0,0.4,12
"66495",200,40,0.5,95,0.05,"Zinck",0,0.2,6
"66496",200,40,0.5,96,0.05,"Zinck",0,0.266666666666667,8
"66497",200,40,0.5,97,0.05,"Zinck",0,0.433333333333333,13
"66498",200,40,0.5,98,0.05,"Zinck",0,0.3,9
"66499",200,40,0.5,99,0.05,"Zinck",0,0.233333333333333,7
"66500",200,40,0.5,100,0.05,"Zinck",0,0.266666666666667,8
"66501",200,40,0.5,1,0.1,"Zinck",0,0.5,15
"66502",200,40,0.5,2,0.1,"Zinck",0,0,0
"66503",200,40,0.5,3,0.1,"Zinck",0,0.333333333333333,10
"66504",200,40,0.5,4,0.1,"Zinck",0,0.2,6
"66505",200,40,0.5,5,0.1,"Zinck",0,0.333333333333333,10
"66506",200,40,0.5,6,0.1,"Zinck",0,0.3,9
"66507",200,40,0.5,7,0.1,"Zinck",0,0.3,9
"66508",200,40,0.5,8,0.1,"Zinck",0,0.6,18
"66509",200,40,0.5,9,0.1,"Zinck",0,0.166666666666667,5
"66510",200,40,0.5,10,0.1,"Zinck",0,0.3,9
"66511",200,40,0.5,11,0.1,"Zinck",0,0.433333333333333,13
"66512",200,40,0.5,12,0.1,"Zinck",0,0.4,12
"66513",200,40,0.5,13,0.1,"Zinck",0,0.1,3
"66514",200,40,0.5,14,0.1,"Zinck",0,0.333333333333333,10
"66515",200,40,0.5,15,0.1,"Zinck",0,0.333333333333333,10
"66516",200,40,0.5,16,0.1,"Zinck",0.0476190476190476,0.666666666666667,21
"66517",200,40,0.5,17,0.1,"Zinck",0,0.4,12
"66518",200,40,0.5,18,0.1,"Zinck",0,0.4,12
"66519",200,40,0.5,19,0.1,"Zinck",0,0.466666666666667,14
"66520",200,40,0.5,20,0.1,"Zinck",0,0.233333333333333,7
"66521",200,40,0.5,21,0.1,"Zinck",0,0.433333333333333,13
"66522",200,40,0.5,22,0.1,"Zinck",0,0.233333333333333,7
"66523",200,40,0.5,23,0.1,"Zinck",0,0.366666666666667,11
"66524",200,40,0.5,24,0.1,"Zinck",0,0.233333333333333,7
"66525",200,40,0.5,25,0.1,"Zinck",0,0.333333333333333,10
"66526",200,40,0.5,26,0.1,"Zinck",0,0.133333333333333,4
"66527",200,40,0.5,27,0.1,"Zinck",0,0.366666666666667,11
"66528",200,40,0.5,28,0.1,"Zinck",0,0.366666666666667,11
"66529",200,40,0.5,29,0.1,"Zinck",0,0.366666666666667,11
"66530",200,40,0.5,30,0.1,"Zinck",0,0.1,3
"66531",200,40,0.5,31,0.1,"Zinck",0,0.4,12
"66532",200,40,0.5,32,0.1,"Zinck",0,0.166666666666667,5
"66533",200,40,0.5,33,0.1,"Zinck",0,0.533333333333333,16
"66534",200,40,0.5,34,0.1,"Zinck",0,0.4,12
"66535",200,40,0.5,35,0.1,"Zinck",0,0.366666666666667,11
"66536",200,40,0.5,36,0.1,"Zinck",0,0.133333333333333,4
"66537",200,40,0.5,37,0.1,"Zinck",0,0.333333333333333,10
"66538",200,40,0.5,38,0.1,"Zinck",0,0.5,15
"66539",200,40,0.5,39,0.1,"Zinck",0,0.266666666666667,8
"66540",200,40,0.5,40,0.1,"Zinck",0,0.333333333333333,10
"66541",200,40,0.5,41,0.1,"Zinck",0,0.2,6
"66542",200,40,0.5,42,0.1,"Zinck",0,0.2,6
"66543",200,40,0.5,43,0.1,"Zinck",0,0.233333333333333,7
"66544",200,40,0.5,44,0.1,"Zinck",0,0.433333333333333,13
"66545",200,40,0.5,45,0.1,"Zinck",0,0.333333333333333,10
"66546",200,40,0.5,46,0.1,"Zinck",0,0.233333333333333,7
"66547",200,40,0.5,47,0.1,"Zinck",0,0.2,6
"66548",200,40,0.5,48,0.1,"Zinck",0,0.133333333333333,4
"66549",200,40,0.5,49,0.1,"Zinck",0,0.133333333333333,4
"66550",200,40,0.5,50,0.1,"Zinck",0,0.566666666666667,17
"66551",200,40,0.5,51,0.1,"Zinck",0,0.433333333333333,13
"66552",200,40,0.5,52,0.1,"Zinck",0,0.3,9
"66553",200,40,0.5,53,0.1,"Zinck",0,0.3,9
"66554",200,40,0.5,54,0.1,"Zinck",0,0.2,6
"66555",200,40,0.5,55,0.1,"Zinck",0,0.166666666666667,5
"66556",200,40,0.5,56,0.1,"Zinck",0,0.166666666666667,5
"66557",200,40,0.5,57,0.1,"Zinck",0,0.266666666666667,8
"66558",200,40,0.5,58,0.1,"Zinck",0,0.433333333333333,13
"66559",200,40,0.5,59,0.1,"Zinck",0,0.2,6
"66560",200,40,0.5,60,0.1,"Zinck",0,0.333333333333333,10
"66561",200,40,0.5,61,0.1,"Zinck",0,0.266666666666667,8
"66562",200,40,0.5,62,0.1,"Zinck",0,0.133333333333333,4
"66563",200,40,0.5,63,0.1,"Zinck",0,0.433333333333333,13
"66564",200,40,0.5,64,0.1,"Zinck",0,0.1,3
"66565",200,40,0.5,65,0.1,"Zinck",0,0.366666666666667,11
"66566",200,40,0.5,66,0.1,"Zinck",0,0.366666666666667,11
"66567",200,40,0.5,67,0.1,"Zinck",0,0.133333333333333,4
"66568",200,40,0.5,68,0.1,"Zinck",0,0.366666666666667,11
"66569",200,40,0.5,69,0.1,"Zinck",0,0.366666666666667,11
"66570",200,40,0.5,70,0.1,"Zinck",0,0.466666666666667,14
"66571",200,40,0.5,71,0.1,"Zinck",0,0.333333333333333,10
"66572",200,40,0.5,72,0.1,"Zinck",0,0.233333333333333,7
"66573",200,40,0.5,73,0.1,"Zinck",0,0.266666666666667,8
"66574",200,40,0.5,74,0.1,"Zinck",0,0.4,12
"66575",200,40,0.5,75,0.1,"Zinck",0,0.166666666666667,5
"66576",200,40,0.5,76,0.1,"Zinck",0,0.4,12
"66577",200,40,0.5,77,0.1,"Zinck",0,0.0666666666666667,2
"66578",200,40,0.5,78,0.1,"Zinck",0.0588235294117647,0.533333333333333,17
"66579",200,40,0.5,79,0.1,"Zinck",0,0.266666666666667,8
"66580",200,40,0.5,80,0.1,"Zinck",0,0.3,9
"66581",200,40,0.5,81,0.1,"Zinck",0,0.2,6
"66582",200,40,0.5,82,0.1,"Zinck",0,0.466666666666667,14
"66583",200,40,0.5,83,0.1,"Zinck",0,0.333333333333333,10
"66584",200,40,0.5,84,0.1,"Zinck",0,0.333333333333333,10
"66585",200,40,0.5,85,0.1,"Zinck",0,0.333333333333333,10
"66586",200,40,0.5,86,0.1,"Zinck",0,0.366666666666667,11
"66587",200,40,0.5,87,0.1,"Zinck",0,0.233333333333333,7
"66588",200,40,0.5,88,0.1,"Zinck",0,0.133333333333333,4
"66589",200,40,0.5,89,0.1,"Zinck",0,0.466666666666667,14
"66590",200,40,0.5,90,0.1,"Zinck",0,0.366666666666667,11
"66591",200,40,0.5,91,0.1,"Zinck",0,0.133333333333333,4
"66592",200,40,0.5,92,0.1,"Zinck",0,0.433333333333333,13
"66593",200,40,0.5,93,0.1,"Zinck",0,0.4,12
"66594",200,40,0.5,94,0.1,"Zinck",0,0.433333333333333,13
"66595",200,40,0.5,95,0.1,"Zinck",0,0.2,6
"66596",200,40,0.5,96,0.1,"Zinck",0,0.366666666666667,11
"66597",200,40,0.5,97,0.1,"Zinck",0,0.433333333333333,13
"66598",200,40,0.5,98,0.1,"Zinck",0,0.333333333333333,10
"66599",200,40,0.5,99,0.1,"Zinck",0,0.433333333333333,13
"66600",200,40,0.5,100,0.1,"Zinck",0,0.266666666666667,8
"66601",200,40,0.5,1,0.15,"Zinck",0,0.5,15
"66602",200,40,0.5,2,0.15,"Zinck",0,0,0
"66603",200,40,0.5,3,0.15,"Zinck",0,0.333333333333333,10
"66604",200,40,0.5,4,0.15,"Zinck",0,0.2,6
"66605",200,40,0.5,5,0.15,"Zinck",0,0.333333333333333,10
"66606",200,40,0.5,6,0.15,"Zinck",0,0.3,9
"66607",200,40,0.5,7,0.15,"Zinck",0,0.3,9
"66608",200,40,0.5,8,0.15,"Zinck",0,0.633333333333333,19
"66609",200,40,0.5,9,0.15,"Zinck",0,0.166666666666667,5
"66610",200,40,0.5,10,0.15,"Zinck",0,0.3,9
"66611",200,40,0.5,11,0.15,"Zinck",0,0.533333333333333,16
"66612",200,40,0.5,12,0.15,"Zinck",0,0.4,12
"66613",200,40,0.5,13,0.15,"Zinck",0,0.1,3
"66614",200,40,0.5,14,0.15,"Zinck",0,0.333333333333333,10
"66615",200,40,0.5,15,0.15,"Zinck",0,0.333333333333333,10
"66616",200,40,0.5,16,0.15,"Zinck",0.0476190476190476,0.666666666666667,21
"66617",200,40,0.5,17,0.15,"Zinck",0,0.4,12
"66618",200,40,0.5,18,0.15,"Zinck",0,0.4,12
"66619",200,40,0.5,19,0.15,"Zinck",0,0.466666666666667,14
"66620",200,40,0.5,20,0.15,"Zinck",0,0.233333333333333,7
"66621",200,40,0.5,21,0.15,"Zinck",0,0.466666666666667,14
"66622",200,40,0.5,22,0.15,"Zinck",0,0.233333333333333,7
"66623",200,40,0.5,23,0.15,"Zinck",0,0.5,15
"66624",200,40,0.5,24,0.15,"Zinck",0,0.233333333333333,7
"66625",200,40,0.5,25,0.15,"Zinck",0,0.333333333333333,10
"66626",200,40,0.5,26,0.15,"Zinck",0,0.133333333333333,4
"66627",200,40,0.5,27,0.15,"Zinck",0,0.366666666666667,11
"66628",200,40,0.5,28,0.15,"Zinck",0,0.366666666666667,11
"66629",200,40,0.5,29,0.15,"Zinck",0,0.366666666666667,11
"66630",200,40,0.5,30,0.15,"Zinck",0,0.1,3
"66631",200,40,0.5,31,0.15,"Zinck",0,0.4,12
"66632",200,40,0.5,32,0.15,"Zinck",0,0.233333333333333,7
"66633",200,40,0.5,33,0.15,"Zinck",0,0.566666666666667,17
"66634",200,40,0.5,34,0.15,"Zinck",0,0.4,12
"66635",200,40,0.5,35,0.15,"Zinck",0,0.366666666666667,11
"66636",200,40,0.5,36,0.15,"Zinck",0,0.266666666666667,8
"66637",200,40,0.5,37,0.15,"Zinck",0,0.333333333333333,10
"66638",200,40,0.5,38,0.15,"Zinck",0,0.6,18
"66639",200,40,0.5,39,0.15,"Zinck",0,0.266666666666667,8
"66640",200,40,0.5,40,0.15,"Zinck",0,0.333333333333333,10
"66641",200,40,0.5,41,0.15,"Zinck",0,0.2,6
"66642",200,40,0.5,42,0.15,"Zinck",0,0.2,6
"66643",200,40,0.5,43,0.15,"Zinck",0,0.233333333333333,7
"66644",200,40,0.5,44,0.15,"Zinck",0.0666666666666667,0.466666666666667,15
"66645",200,40,0.5,45,0.15,"Zinck",0,0.333333333333333,10
"66646",200,40,0.5,46,0.15,"Zinck",0,0.266666666666667,8
"66647",200,40,0.5,47,0.15,"Zinck",0,0.233333333333333,7
"66648",200,40,0.5,48,0.15,"Zinck",0,0.266666666666667,8
"66649",200,40,0.5,49,0.15,"Zinck",0,0.133333333333333,4
"66650",200,40,0.5,50,0.15,"Zinck",0,0.566666666666667,17
"66651",200,40,0.5,51,0.15,"Zinck",0,0.433333333333333,13
"66652",200,40,0.5,52,0.15,"Zinck",0,0.3,9
"66653",200,40,0.5,53,0.15,"Zinck",0,0.3,9
"66654",200,40,0.5,54,0.15,"Zinck",0,0.3,9
"66655",200,40,0.5,55,0.15,"Zinck",0,0.166666666666667,5
"66656",200,40,0.5,56,0.15,"Zinck",0,0.266666666666667,8
"66657",200,40,0.5,57,0.15,"Zinck",0,0.3,9
"66658",200,40,0.5,58,0.15,"Zinck",0.0714285714285714,0.433333333333333,14
"66659",200,40,0.5,59,0.15,"Zinck",0,0.2,6
"66660",200,40,0.5,60,0.15,"Zinck",0,0.333333333333333,10
"66661",200,40,0.5,61,0.15,"Zinck",0,0.3,9
"66662",200,40,0.5,62,0.15,"Zinck",0,0.233333333333333,7
"66663",200,40,0.5,63,0.15,"Zinck",0,0.433333333333333,13
"66664",200,40,0.5,64,0.15,"Zinck",0,0.3,9
"66665",200,40,0.5,65,0.15,"Zinck",0,0.466666666666667,14
"66666",200,40,0.5,66,0.15,"Zinck",0,0.366666666666667,11
"66667",200,40,0.5,67,0.15,"Zinck",0,0.133333333333333,4
"66668",200,40,0.5,68,0.15,"Zinck",0,0.5,15
"66669",200,40,0.5,69,0.15,"Zinck",0,0.366666666666667,11
"66670",200,40,0.5,70,0.15,"Zinck",0,0.5,15
"66671",200,40,0.5,71,0.15,"Zinck",0,0.333333333333333,10
"66672",200,40,0.5,72,0.15,"Zinck",0,0.233333333333333,7
"66673",200,40,0.5,73,0.15,"Zinck",0,0.266666666666667,8
"66674",200,40,0.5,74,0.15,"Zinck",0,0.4,12
"66675",200,40,0.5,75,0.15,"Zinck",0,0.166666666666667,5
"66676",200,40,0.5,76,0.15,"Zinck",0,0.4,12
"66677",200,40,0.5,77,0.15,"Zinck",0,0.233333333333333,7
"66678",200,40,0.5,78,0.15,"Zinck",0.0588235294117647,0.533333333333333,17
"66679",200,40,0.5,79,0.15,"Zinck",0,0.466666666666667,14
"66680",200,40,0.5,80,0.15,"Zinck",0,0.3,9
"66681",200,40,0.5,81,0.15,"Zinck",0,0.2,6
"66682",200,40,0.5,82,0.15,"Zinck",0,0.466666666666667,14
"66683",200,40,0.5,83,0.15,"Zinck",0,0.333333333333333,10
"66684",200,40,0.5,84,0.15,"Zinck",0,0.333333333333333,10
"66685",200,40,0.5,85,0.15,"Zinck",0,0.333333333333333,10
"66686",200,40,0.5,86,0.15,"Zinck",0,0.466666666666667,14
"66687",200,40,0.5,87,0.15,"Zinck",0,0.3,9
"66688",200,40,0.5,88,0.15,"Zinck",0,0.233333333333333,7
"66689",200,40,0.5,89,0.15,"Zinck",0,0.5,15
"66690",200,40,0.5,90,0.15,"Zinck",0,0.366666666666667,11
"66691",200,40,0.5,91,0.15,"Zinck",0,0.133333333333333,4
"66692",200,40,0.5,92,0.15,"Zinck",0,0.433333333333333,13
"66693",200,40,0.5,93,0.15,"Zinck",0,0.4,12
"66694",200,40,0.5,94,0.15,"Zinck",0,0.433333333333333,13
"66695",200,40,0.5,95,0.15,"Zinck",0,0.2,6
"66696",200,40,0.5,96,0.15,"Zinck",0,0.366666666666667,11
"66697",200,40,0.5,97,0.15,"Zinck",0,0.433333333333333,13
"66698",200,40,0.5,98,0.15,"Zinck",0,0.333333333333333,10
"66699",200,40,0.5,99,0.15,"Zinck",0,0.433333333333333,13
"66700",200,40,0.5,100,0.15,"Zinck",0,0.266666666666667,8
"66701",200,40,0.5,1,0.2,"Zinck",0,0.5,15
"66702",200,40,0.5,2,0.2,"Zinck",0,0,0
"66703",200,40,0.5,3,0.2,"Zinck",0,0.333333333333333,10
"66704",200,40,0.5,4,0.2,"Zinck",0,0.2,6
"66705",200,40,0.5,5,0.2,"Zinck",0,0.333333333333333,10
"66706",200,40,0.5,6,0.2,"Zinck",0,0.3,9
"66707",200,40,0.5,7,0.2,"Zinck",0,0.366666666666667,11
"66708",200,40,0.5,8,0.2,"Zinck",0,0.633333333333333,19
"66709",200,40,0.5,9,0.2,"Zinck",0,0.2,6
"66710",200,40,0.5,10,0.2,"Zinck",0,0.3,9
"66711",200,40,0.5,11,0.2,"Zinck",0,0.533333333333333,16
"66712",200,40,0.5,12,0.2,"Zinck",0,0.4,12
"66713",200,40,0.5,13,0.2,"Zinck",0,0.1,3
"66714",200,40,0.5,14,0.2,"Zinck",0,0.333333333333333,10
"66715",200,40,0.5,15,0.2,"Zinck",0,0.333333333333333,10
"66716",200,40,0.5,16,0.2,"Zinck",0.0476190476190476,0.666666666666667,21
"66717",200,40,0.5,17,0.2,"Zinck",0,0.4,12
"66718",200,40,0.5,18,0.2,"Zinck",0,0.4,12
"66719",200,40,0.5,19,0.2,"Zinck",0,0.466666666666667,14
"66720",200,40,0.5,20,0.2,"Zinck",0,0.233333333333333,7
"66721",200,40,0.5,21,0.2,"Zinck",0,0.466666666666667,14
"66722",200,40,0.5,22,0.2,"Zinck",0,0.233333333333333,7
"66723",200,40,0.5,23,0.2,"Zinck",0,0.5,15
"66724",200,40,0.5,24,0.2,"Zinck",0,0.333333333333333,10
"66725",200,40,0.5,25,0.2,"Zinck",0,0.4,12
"66726",200,40,0.5,26,0.2,"Zinck",0,0.166666666666667,5
"66727",200,40,0.5,27,0.2,"Zinck",0,0.366666666666667,11
"66728",200,40,0.5,28,0.2,"Zinck",0,0.366666666666667,11
"66729",200,40,0.5,29,0.2,"Zinck",0,0.366666666666667,11
"66730",200,40,0.5,30,0.2,"Zinck",0,0.1,3
"66731",200,40,0.5,31,0.2,"Zinck",0,0.4,12
"66732",200,40,0.5,32,0.2,"Zinck",0,0.333333333333333,10
"66733",200,40,0.5,33,0.2,"Zinck",0,0.566666666666667,17
"66734",200,40,0.5,34,0.2,"Zinck",0,0.4,12
"66735",200,40,0.5,35,0.2,"Zinck",0,0.366666666666667,11
"66736",200,40,0.5,36,0.2,"Zinck",0,0.4,12
"66737",200,40,0.5,37,0.2,"Zinck",0,0.333333333333333,10
"66738",200,40,0.5,38,0.2,"Zinck",0,0.6,18
"66739",200,40,0.5,39,0.2,"Zinck",0,0.266666666666667,8
"66740",200,40,0.5,40,0.2,"Zinck",0,0.333333333333333,10
"66741",200,40,0.5,41,0.2,"Zinck",0,0.2,6
"66742",200,40,0.5,42,0.2,"Zinck",0,0.2,6
"66743",200,40,0.5,43,0.2,"Zinck",0,0.233333333333333,7
"66744",200,40,0.5,44,0.2,"Zinck",0.0666666666666667,0.466666666666667,15
"66745",200,40,0.5,45,0.2,"Zinck",0,0.333333333333333,10
"66746",200,40,0.5,46,0.2,"Zinck",0,0.266666666666667,8
"66747",200,40,0.5,47,0.2,"Zinck",0,0.233333333333333,7
"66748",200,40,0.5,48,0.2,"Zinck",0,0.266666666666667,8
"66749",200,40,0.5,49,0.2,"Zinck",0,0.166666666666667,5
"66750",200,40,0.5,50,0.2,"Zinck",0,0.6,18
"66751",200,40,0.5,51,0.2,"Zinck",0,0.433333333333333,13
"66752",200,40,0.5,52,0.2,"Zinck",0,0.333333333333333,10
"66753",200,40,0.5,53,0.2,"Zinck",0,0.333333333333333,10
"66754",200,40,0.5,54,0.2,"Zinck",0,0.333333333333333,10
"66755",200,40,0.5,55,0.2,"Zinck",0,0.166666666666667,5
"66756",200,40,0.5,56,0.2,"Zinck",0,0.266666666666667,8
"66757",200,40,0.5,57,0.2,"Zinck",0,0.333333333333333,10
"66758",200,40,0.5,58,0.2,"Zinck",0.0714285714285714,0.433333333333333,14
"66759",200,40,0.5,59,0.2,"Zinck",0,0.2,6
"66760",200,40,0.5,60,0.2,"Zinck",0,0.433333333333333,13
"66761",200,40,0.5,61,0.2,"Zinck",0,0.3,9
"66762",200,40,0.5,62,0.2,"Zinck",0,0.233333333333333,7
"66763",200,40,0.5,63,0.2,"Zinck",0,0.433333333333333,13
"66764",200,40,0.5,64,0.2,"Zinck",0,0.3,9
"66765",200,40,0.5,65,0.2,"Zinck",0,0.466666666666667,14
"66766",200,40,0.5,66,0.2,"Zinck",0.0833333333333333,0.366666666666667,12
"66767",200,40,0.5,67,0.2,"Zinck",0,0.133333333333333,4
"66768",200,40,0.5,68,0.2,"Zinck",0,0.566666666666667,17
"66769",200,40,0.5,69,0.2,"Zinck",0,0.433333333333333,13
"66770",200,40,0.5,70,0.2,"Zinck",0,0.5,15
"66771",200,40,0.5,71,0.2,"Zinck",0,0.333333333333333,10
"66772",200,40,0.5,72,0.2,"Zinck",0,0.333333333333333,10
"66773",200,40,0.5,73,0.2,"Zinck",0,0.266666666666667,8
"66774",200,40,0.5,74,0.2,"Zinck",0,0.4,12
"66775",200,40,0.5,75,0.2,"Zinck",0,0.2,6
"66776",200,40,0.5,76,0.2,"Zinck",0,0.5,15
"66777",200,40,0.5,77,0.2,"Zinck",0,0.233333333333333,7
"66778",200,40,0.5,78,0.2,"Zinck",0.0588235294117647,0.533333333333333,17
"66779",200,40,0.5,79,0.2,"Zinck",0,0.466666666666667,14
"66780",200,40,0.5,80,0.2,"Zinck",0,0.3,9
"66781",200,40,0.5,81,0.2,"Zinck",0,0.333333333333333,10
"66782",200,40,0.5,82,0.2,"Zinck",0,0.566666666666667,17
"66783",200,40,0.5,83,0.2,"Zinck",0,0.333333333333333,10
"66784",200,40,0.5,84,0.2,"Zinck",0,0.333333333333333,10
"66785",200,40,0.5,85,0.2,"Zinck",0,0.366666666666667,11
"66786",200,40,0.5,86,0.2,"Zinck",0,0.533333333333333,16
"66787",200,40,0.5,87,0.2,"Zinck",0,0.3,9
"66788",200,40,0.5,88,0.2,"Zinck",0,0.333333333333333,10
"66789",200,40,0.5,89,0.2,"Zinck",0,0.533333333333333,16
"66790",200,40,0.5,90,0.2,"Zinck",0,0.366666666666667,11
"66791",200,40,0.5,91,0.2,"Zinck",0,0.166666666666667,5
"66792",200,40,0.5,92,0.2,"Zinck",0,0.433333333333333,13
"66793",200,40,0.5,93,0.2,"Zinck",0,0.433333333333333,13
"66794",200,40,0.5,94,0.2,"Zinck",0,0.433333333333333,13
"66795",200,40,0.5,95,0.2,"Zinck",0,0.2,6
"66796",200,40,0.5,96,0.2,"Zinck",0,0.366666666666667,11
"66797",200,40,0.5,97,0.2,"Zinck",0,0.433333333333333,13
"66798",200,40,0.5,98,0.2,"Zinck",0,0.433333333333333,13
"66799",200,40,0.5,99,0.2,"Zinck",0,0.433333333333333,13
"66800",200,40,0.5,100,0.2,"Zinck",0,0.333333333333333,10
"66801",200,40,1,1,0.05,"Zinck",0,0,0
"66802",200,40,1,2,0.05,"Zinck",0,0,0
"66803",200,40,1,3,0.05,"Zinck",0,0.0333333333333333,1
"66804",200,40,1,4,0.05,"Zinck",0,0.133333333333333,4
"66805",200,40,1,5,0.05,"Zinck",0,0.2,6
"66806",200,40,1,6,0.05,"Zinck",0,0.0666666666666667,2
"66807",200,40,1,7,0.05,"Zinck",0,0.133333333333333,4
"66808",200,40,1,8,0.05,"Zinck",0,0.1,3
"66809",200,40,1,9,0.05,"Zinck",0,0.2,6
"66810",200,40,1,10,0.05,"Zinck",0,0.1,3
"66811",200,40,1,11,0.05,"Zinck",0,0.2,6
"66812",200,40,1,12,0.05,"Zinck",0,0.133333333333333,4
"66813",200,40,1,13,0.05,"Zinck",0,0.0333333333333333,1
"66814",200,40,1,14,0.05,"Zinck",0,0.133333333333333,4
"66815",200,40,1,15,0.05,"Zinck",0,0.166666666666667,5
"66816",200,40,1,16,0.05,"Zinck",0,0.266666666666667,8
"66817",200,40,1,17,0.05,"Zinck",0,0.0666666666666667,2
"66818",200,40,1,18,0.05,"Zinck",0,0.133333333333333,4
"66819",200,40,1,19,0.05,"Zinck",0,0.166666666666667,5
"66820",200,40,1,20,0.05,"Zinck",0,0.133333333333333,4
"66821",200,40,1,21,0.05,"Zinck",0,0.166666666666667,5
"66822",200,40,1,22,0.05,"Zinck",0,0.133333333333333,4
"66823",200,40,1,23,0.05,"Zinck",0,0.166666666666667,5
"66824",200,40,1,24,0.05,"Zinck",0,0.233333333333333,7
"66825",200,40,1,25,0.05,"Zinck",0,0.166666666666667,5
"66826",200,40,1,26,0.05,"Zinck",0,0.0666666666666667,2
"66827",200,40,1,27,0.05,"Zinck",0,0.0666666666666667,2
"66828",200,40,1,28,0.05,"Zinck",0,0.2,6
"66829",200,40,1,29,0.05,"Zinck",0,0.0666666666666667,2
"66830",200,40,1,30,0.05,"Zinck",0,0.166666666666667,5
"66831",200,40,1,31,0.05,"Zinck",0,0.166666666666667,5
"66832",200,40,1,32,0.05,"Zinck",0,0.1,3
"66833",200,40,1,33,0.05,"Zinck",0,0.233333333333333,7
"66834",200,40,1,34,0.05,"Zinck",0,0.0666666666666667,2
"66835",200,40,1,35,0.05,"Zinck",0,0.233333333333333,7
"66836",200,40,1,36,0.05,"Zinck",0,0.0666666666666667,2
"66837",200,40,1,37,0.05,"Zinck",0,0.233333333333333,7
"66838",200,40,1,38,0.05,"Zinck",0,0.3,9
"66839",200,40,1,39,0.05,"Zinck",0,0.0666666666666667,2
